"style","artist","song","label","bpm_exact","preview_url","release_date","duration_sec","country","city","artist_bio","artist_genre","artist_profile_hint","source","genre_evidence_url","source_url","track_url","deezer_track_id","deezer_track_url","cover_art_url","youtube_track_url","source_type","source_tags","energy_band","catalog_role","status","confidence","source_note"
"acid_trance","Art of Trance","Easter Island (Cygnus-X Remix)","Easter Island","","https://cdnt-preview.dzcdn.net/api/1/1/a/f/0/0/af02f6f2d1ef22f35b5cd830f4477ef0.mp3?hdnea=exp=1787243666~acl=/api/1/1/a/f/0/0/af02f6f2d1ef22f35b5cd830f4477ef0.mp3*~data=user_id=0,application_id=42~hmac=9f4e82d1a721f0f6cc8daa4d4275ca4c40de8d63f9959682b04c76f7d893733b","","415","","","","Acid Trance","Art of Trance foi curado para ampliar a diversidade reproduzível de Acid Trance.","low_coverage_subgenre_expansion_v21_20260820","","https://www.deezer.com/track/15269818","https://www.deezer.com/track/15269818","15269818","https://www.deezer.com/track/15269818","https://cdn-images.dzcdn.net/images/cover/5284b222e74a0f83f3ae4e66bf3e91b3/500x500-000000-80-0-0.jpg","","verified_low_coverage_subgenre_depth","acid_trance;Acid Trance;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Acid Trance; artista exato, gravação e prévia verificados no Deezer."
"acid_trance","Art of Trance","Madagascar","The Complete 'Madagascar'","","https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/a2/26/74/a2267487-55ad-d868-b320-cfe1f2786abf/mzaf_13617839792342643044.plus.aac.p.m4a","1998-01-10","444","","","","Acid Trance","Art of Trance foi curado para ampliar a diversidade reproduzível de Acid Trance.","low_coverage_subgenre_expansion_v21_20260820","","https://music.apple.com/us/album/madagascar/486221065?i=486221066&uo=4","https://music.apple.com/us/album/madagascar/486221065?i=486221066&uo=4","97361308","https://www.deezer.com/track/97361308","https://is1-ssl.mzstatic.com/image/thumb/Music/1f/bd/c3/mzi.ybyhrhnx.jpg/600x600bb.jpg","","verified_low_coverage_subgenre_depth","acid_trance;Acid Trance;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820;itunes_verified;deezer_verified","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Acid Trance; artista exato, gravação e prévia verificados em Apple Music e Deezer."
"acid_trance","Art of Trance","Octopus","Octopus","","https://cdnt-preview.dzcdn.net/api/1/1/e/8/1/0/e81f4e88c1092a64df63bbdabbd6737d.mp3?hdnea=exp=1787243666~acl=/api/1/1/e/8/1/0/e81f4e88c1092a64df63bbdabbd6737d.mp3*~data=user_id=0,application_id=42~hmac=e1e8f73d70b10d0cdd7193c609ca6613fb0df7108da2e22010bb70162d52013b","","460","","","","Acid Trance","Art of Trance foi curado para ampliar a diversidade reproduzível de Acid Trance.","low_coverage_subgenre_expansion_v21_20260820","","https://www.deezer.com/track/3042901941","https://www.deezer.com/track/3042901941","3042901941","https://www.deezer.com/track/3042901941","https://cdn-images.dzcdn.net/images/cover/5626f35e1cc3312be43112ae8c129abb/500x500-000000-80-0-0.jpg","","verified_low_coverage_subgenre_depth","acid_trance;Acid Trance;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Acid Trance; artista exato, gravação e prévia verificados no Deezer."
"acid_trance","Art of Trance","Stealth","Voice of Earth","","https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/a1/87/5e/a1875eb9-5df6-a87b-3148-053a89ba8805/mzaf_10568968868892658809.plus.aac.p.m4a","1999-10-11","430","","","","Acid Trance","Art of Trance foi curado para ampliar a diversidade reproduzível de Acid Trance.","low_coverage_subgenre_expansion_v21_20260820","","https://music.apple.com/us/album/stealth/486202244?i=486202259&uo=4","https://music.apple.com/us/album/stealth/486202244?i=486202259&uo=4","15269633","https://www.deezer.com/track/15269633","https://is1-ssl.mzstatic.com/image/thumb/Music/12/ba/eb/mzi.vnjjspqg.jpg/600x600bb.jpg","","verified_low_coverage_subgenre_depth","acid_trance;Acid Trance;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820;itunes_verified;deezer_verified","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Acid Trance; artista exato, gravação e prévia verificados em Apple Music e Deezer."
"acid_trance","Hardfloor","Holy Guacamole","Data Mining, Vol. Two","","https://cdnt-preview.dzcdn.net/api/1/1/a/a/c/0/aacd1e2b3cc5d9655c0e05fc51ce08ca.mp3?hdnea=exp=1787243668~acl=/api/1/1/a/a/c/0/aacd1e2b3cc5d9655c0e05fc51ce08ca.mp3*~data=user_id=0,application_id=42~hmac=569a4c3665a0d85bef8c86ac6bf2e57eeea2e54b82475121c225869accb0a526","","440","","","","Acid Trance","Hardfloor foi curado para ampliar a diversidade reproduzível de Acid Trance.","low_coverage_subgenre_expansion_v21_20260820","","https://www.deezer.com/track/1889647647","https://www.deezer.com/track/1889647647","1889647647","https://www.deezer.com/track/1889647647","https://cdn-images.dzcdn.net/images/cover/f92ea2146c5cfa58dc443dd3674cf543/500x500-000000-80-0-0.jpg","","verified_low_coverage_subgenre_depth","acid_trance;Acid Trance;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Acid Trance; artista exato, gravação e prévia verificados no Deezer."
"acid_trance","Hardfloor","Lost In the Silverbox","TB Resucitation","","https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/fe/c9/3e/fec93e89-63e1-c5a8-582b-8c8dcd52ebcb/mzaf_7120007782972297517.plus.aac.p.m4a","1993-05-01","495","","","","Acid Trance","Hardfloor foi curado para ampliar a diversidade reproduzível de Acid Trance.","low_coverage_subgenre_expansion_v21_20260820","","https://music.apple.com/us/album/lost-in-the-silverbox/158241259?i=158241260&uo=4","https://music.apple.com/us/album/lost-in-the-silverbox/158241259?i=158241260&uo=4","2480445","https://www.deezer.com/track/2480445","https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/01/1f/5a/011f5a11-874c-2853-4fea-0700f1dd6da9/dj.yajlknog.jpg/600x600bb.jpg","","verified_low_coverage_subgenre_depth","acid_trance;Acid Trance;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820;itunes_verified;deezer_verified","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Acid Trance; artista exato, gravação e prévia verificados em Apple Music e Deezer."
"acid_trance","Hardfloor","Mesmerizing Liquids","Two Guys Three Boxes","","https://cdnt-preview.dzcdn.net/api/1/1/9/6/d/0/96dd72b85bae5b710d51e08238717c3e.mp3?hdnea=exp=1787243668~acl=/api/1/1/9/6/d/0/96dd72b85bae5b710d51e08238717c3e.mp3*~data=user_id=0,application_id=42~hmac=a4891f606351712a61c984464ad0eece4232e818bc69e1600c92425eb5f71a96","","435","","","","Acid Trance","Hardfloor foi curado para ampliar a diversidade reproduzível de Acid Trance.","low_coverage_subgenre_expansion_v21_20260820","","https://www.deezer.com/track/7448051","https://www.deezer.com/track/7448051","7448051","https://www.deezer.com/track/7448051","https://cdn-images.dzcdn.net/images/cover/297f7ea78d4f3903a10a90762e35d749/500x500-000000-80-0-0.jpg","","verified_low_coverage_subgenre_depth","acid_trance;Acid Trance;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Acid Trance; artista exato, gravação e prévia verificados no Deezer."
"acid_trance","Hardfloor","The Art of Acid","The Art of Acid","","https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/65/42/d3/6542d372-cb65-9186-ad91-a99112f07dc5/mzaf_2993239143779605488.plus.aac.p.m4a","2014-04-25","500","","","","Acid Trance","Hardfloor foi curado para ampliar a diversidade reproduzível de Acid Trance.","low_coverage_subgenre_expansion_v21_20260820","","https://music.apple.com/us/album/the-art-of-acid/844170150?i=844170277&uo=4","https://music.apple.com/us/album/the-art-of-acid/844170150?i=844170277&uo=4","77380051","https://www.deezer.com/track/77380051","https://is1-ssl.mzstatic.com/image/thumb/Music4/v4/70/43/6e/70436eb6-6872-df8f-20d2-7cdc7e021b5f/4260075410999_1448.jpg/600x600bb.jpg","","verified_low_coverage_subgenre_depth","acid_trance;Acid Trance;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820;itunes_verified;deezer_verified","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Acid Trance; artista exato, gravação e prévia verificados em Apple Music e Deezer."
"acid_trance","Kai Tracid","Drift Deep Into Your Own Thoughts","Contemplate The Reason You Exist","","https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/07/6c/32/076c3292-1903-654f-ddfc-c71aa1e6c152/mzaf_3957235524810260366.plus.aac.p.m4a","2005-02-28","476","","","","Acid Trance","Kai Tracid foi curado para ampliar a diversidade reproduzível de Acid Trance.","low_coverage_subgenre_expansion_v21_20260820","","https://music.apple.com/us/album/drift-deep-into-your-own-thoughts/438686775?i=438686851&uo=4","https://music.apple.com/us/album/drift-deep-into-your-own-thoughts/438686775?i=438686851&uo=4","12254760","https://www.deezer.com/track/12254760","https://is1-ssl.mzstatic.com/image/thumb/Music/b5/7c/39/mzi.ulkbuvtg.jpg/600x600bb.jpg","","verified_low_coverage_subgenre_depth","acid_trance;Acid Trance;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820;itunes_verified;deezer_verified","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Acid Trance; artista exato, gravação e prévia verificados em Apple Music e Deezer."
"acid_trance","Kai Tracid","Life Is Too Short","Trance & Acid","","https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/3b/eb/1e/3beb1e76-89c5-49be-b8e1-d55fce21689f/mzaf_6332490713790721930.plus.aac.p.m4a","2001-01-28","221","","","","Acid Trance","Kai Tracid foi curado para ampliar a diversidade reproduzível de Acid Trance.","low_coverage_subgenre_expansion_v21_20260820","","https://music.apple.com/us/album/life-is-too-short/438738762?i=438738836&uo=4","https://music.apple.com/us/album/life-is-too-short/438738762?i=438738836&uo=4","12254668","https://www.deezer.com/track/12254668","https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/c9/f9/df/c9f9df6c-8248-2d10-d4a2-270743cb704e/mzi.cozesvdo.jpg/600x600bb.jpg","","verified_low_coverage_subgenre_depth","acid_trance;Acid Trance;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820;itunes_verified;deezer_verified","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Acid Trance; artista exato, gravação e prévia verificados em Apple Music e Deezer."
"acid_trance","Kai Tracid","Liquid Skies","Skywalker 1999","","https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/fc/e2/01/fce2013a-b6f1-71e9-2833-684a0e501523/mzaf_4328553931900611335.plus.aac.p.m4a","1998-11-02","235","","","","Acid Trance","Kai Tracid foi curado para ampliar a diversidade reproduzível de Acid Trance.","low_coverage_subgenre_expansion_v21_20260820","","https://music.apple.com/us/album/liquid-skies/438700698?i=438700730&uo=4","https://music.apple.com/us/album/liquid-skies/438700698?i=438700730&uo=4","12254681","https://www.deezer.com/track/12254681","https://is1-ssl.mzstatic.com/image/thumb/Music/74/80/ca/mzi.ojkvrlie.jpg/600x600bb.jpg","","verified_low_coverage_subgenre_depth","acid_trance;Acid Trance;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820;itunes_verified;deezer_verified","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Acid Trance; artista exato, gravação e prévia verificados em Apple Music e Deezer."
"acid_trance","Kai Tracid","Too Many Times","Trance & Acid","","https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ae/f2/27/aef2270f-4a0e-9d9a-b122-4f3e842789c4/mzaf_15518083745345345899.plus.aac.p.m4a","2001-01-28","231","","","","Acid Trance","Kai Tracid foi curado para ampliar a diversidade reproduzível de Acid Trance.","low_coverage_subgenre_expansion_v21_20260820","","https://music.apple.com/us/album/too-many-times/438738762?i=438738791&uo=4","https://music.apple.com/us/album/too-many-times/438738762?i=438738791&uo=4","12254734","https://www.deezer.com/track/12254734","https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/c9/f9/df/c9f9df6c-8248-2d10-d4a2-270743cb704e/mzi.cozesvdo.jpg/600x600bb.jpg","","verified_low_coverage_subgenre_depth","acid_trance;Acid Trance;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820;itunes_verified;deezer_verified","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Acid Trance; artista exato, gravação e prévia verificados em Apple Music e Deezer."
"ambient_dub","Banco de Gaia","China","Last Train to Lhasa (Special Edition)","","https://cdnt-preview.dzcdn.net/api/1/1/9/9/a/0/99a783b067b1fc15e46ffdbdc7730bfc.mp3?hdnea=exp=1787243669~acl=/api/1/1/9/9/a/0/99a783b067b1fc15e46ffdbdc7730bfc.mp3*~data=user_id=0,application_id=42~hmac=e94bf84499bdd756b6d61223b6b5abbdcdff61c3e3de9cc81667496555275fdb","","450","","","","Ambient Dub","Banco de Gaia foi curado para ampliar a diversidade reproduzível de Ambient Dub.","low_coverage_subgenre_expansion_v21_20260820","","https://www.deezer.com/track/1150428122","https://www.deezer.com/track/1150428122","1150428122","https://www.deezer.com/track/1150428122","https://cdn-images.dzcdn.net/images/cover/f55ccacbfd122ba9a484484eeba1a0ed/500x500-000000-80-0-0.jpg","","verified_low_coverage_subgenre_depth","ambient_dub;Ambient Dub;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Ambient Dub; artista exato, gravação e prévia verificados no Deezer."
"ambient_dub","Banco de Gaia","Heliopolis","Maya (Special Edition)","","https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/3d/ba/d5/3dbad5ad-c01f-7ae5-c1d6-aa73db7aa248/mzaf_8398155717888417098.plus.aac.p.m4a","1994-02-28","445","","","","Ambient Dub","Banco de Gaia foi curado para ampliar a diversidade reproduzível de Ambient Dub.","low_coverage_subgenre_expansion_v21_20260820","","https://music.apple.com/us/album/heliopolis/1541205276?i=1541205277&uo=4","https://music.apple.com/us/album/heliopolis/1541205276?i=1541205277&uo=4","1150427512","https://www.deezer.com/track/1150427512","https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/c8/84/33/c884332b-82e3-19b0-072d-ff85e419b03f/5038719001556.png/600x600bb.jpg","","verified_low_coverage_subgenre_depth","ambient_dub;Ambient Dub;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820;itunes_verified;deezer_verified","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Ambient Dub; artista exato, gravação e prévia verificados em Apple Music e Deezer."
"ambient_dub","Banco de Gaia","Kincajou","Last Train to Lhasa (Special Edition)","","https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/e4/2d/c0/e42dc0b4-84a4-38ac-6aba-aecbb2016b2f/mzaf_14848079420064635949.plus.aac.p.m4a","1995-05-01","409","","","","Ambient Dub","Banco de Gaia foi curado para ampliar a diversidade reproduzível de Ambient Dub.","low_coverage_subgenre_expansion_v21_20260820","","https://music.apple.com/us/album/kincajou/1541253561?i=1541253566&uo=4","https://music.apple.com/us/album/kincajou/1541253561?i=1541253566&uo=4","1150428142","https://www.deezer.com/track/1150428142","https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/6f/49/a7/6f49a723-845d-b6d7-cd58-ed4c8ec61de8/5038719001655.png/600x600bb.jpg","","verified_low_coverage_subgenre_depth","ambient_dub;Ambient Dub;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820;itunes_verified;deezer_verified","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Ambient Dub; artista exato, gravação e prévia verificados em Apple Music e Deezer."
"ambient_dub","Banco de Gaia","Obsidian","Rewritten Histories, Vol. 2: 1996 - 2001","","https://cdnt-preview.dzcdn.net/api/1/1/4/1/3/0/413de9bd2004c30387c9753b727d2f26.mp3?hdnea=exp=1787243669~acl=/api/1/1/4/1/3/0/413de9bd2004c30387c9753b727d2f26.mp3*~data=user_id=0,application_id=42~hmac=37ce2da81fed22fa37b6d29a24cc340058348481b30bebbc874d2f822d1562b1","","467","","","","Ambient Dub","Banco de Gaia foi curado para ampliar a diversidade reproduzível de Ambient Dub.","low_coverage_subgenre_expansion_v21_20260820","","https://www.deezer.com/track/1150429722","https://www.deezer.com/track/1150429722","1150426042","https://www.deezer.com/track/1150426042","https://cdn-images.dzcdn.net/images/cover/86719bd6a8451e55dd05876d4b88cb47/500x500-000000-80-0-0.jpg","","verified_low_coverage_subgenre_depth","ambient_dub;Ambient Dub;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820;deezer_verified","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Ambient Dub; artista exato, gravação e prévia verificados em Deezer."
"ambient_dub","Dub Trees","A Way Of Being Free 'Are You Sitting Comfortably Very Smooth, Very Peaceful Mix' (2024 Remaster)","Nature Never Did Betray The Heart That Loved Her (2024 Remastered Edition)","","https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/00/60/2c/00602c09-79f7-f8c1-1a70-f4c39b061244/mzaf_5798826898457722525.plus.aac.p.m4a","2000-01-01","333","","","","Ambient Dub","Dub Trees foi curado para ampliar a diversidade reproduzível de Ambient Dub.","low_coverage_subgenre_expansion_v21_20260820","","https://music.apple.com/us/album/a-way-of-being-free-are-you-sitting-comfortably/1861854748?i=1861855056&uo=4","https://music.apple.com/us/album/a-way-of-being-free-are-you-sitting-comfortably/1861854748?i=1861855056&uo=4","","","https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/c4/d5/2e/c4d52ee6-4cde-0266-dd4f-1c449cfa1a01/5053760141921_cover.jpg/600x600bb.jpg","","verified_low_coverage_subgenre_depth","ambient_dub;Ambient Dub;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Ambient Dub; artista exato, gravação e prévia verificados no Apple Music."
"ambient_dub","Dub Trees","Almond Dub","Ketama Vision (Mixed By Youth)","","https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/7f/33/39/7f333916-3c00-16ac-76f4-a22abcaa702a/mzaf_7625009817125349439.plus.aac.p.m4a","2011-12-16","246","","","","Ambient Dub","Dub Trees foi curado para ampliar a diversidade reproduzível de Ambient Dub.","low_coverage_subgenre_expansion_v21_20260820","","https://music.apple.com/us/album/almond-dub/1272261370?i=1272262707&uo=4","https://music.apple.com/us/album/almond-dub/1272261370?i=1272262707&uo=4","","","https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/08/74/f6/0874f621-f7ef-13d7-3c8a-e618685f4c2b/cover.jpg/600x600bb.jpg","","verified_low_coverage_subgenre_depth","ambient_dub;Ambient Dub;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Ambient Dub; artista exato, gravação e prévia verificados no Apple Music."
"ambient_dub","Dub Trees","Buffalo 'Utterly Incredible Too Long Ago Sometimes Mix' (2024 Remaster)","Nature Never Did Betray The Heart That Loved Her (2024 Remastered Edition)","","https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/f9/ed/60/f9ed6048-4c65-f1ea-68c3-ad371c040304/mzaf_5957113642855174322.plus.aac.p.m4a","2000-01-01","636","","","","Ambient Dub","Dub Trees foi curado para ampliar a diversidade reproduzível de Ambient Dub.","low_coverage_subgenre_expansion_v21_20260820","","https://music.apple.com/us/album/buffalo-utterly-incredible-too-long-ago-sometimes-mix/1861854748?i=1861854766&uo=4","https://music.apple.com/us/album/buffalo-utterly-incredible-too-long-ago-sometimes-mix/1861854748?i=1861854766&uo=4","","","https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/c4/d5/2e/c4d52ee6-4cde-0266-dd4f-1c449cfa1a01/5053760141921_cover.jpg/600x600bb.jpg","","verified_low_coverage_subgenre_depth","ambient_dub;Ambient Dub;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Ambient Dub; artista exato, gravação e prévia verificados no Apple Music."
"ambient_dub","Dub Trees","Cobalt Waterfall 'Opalescent Dawn Mix' (2024 Remaster)","Nature Never Did Betray The Heart That Loved Her (2024 Remastered Edition)","","https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/d9/1a/9d/d91a9dc3-bb45-b428-ff6e-40dd992a7c52/mzaf_1443189043924834496.plus.aac.p.m4a","2000-01-01","150","","","","Ambient Dub","Dub Trees foi curado para ampliar a diversidade reproduzível de Ambient Dub.","low_coverage_subgenre_expansion_v21_20260820","","https://music.apple.com/us/album/cobalt-waterfall-opalescent-dawn-mix-2024-remaster/1861854748?i=1861854775&uo=4","https://music.apple.com/us/album/cobalt-waterfall-opalescent-dawn-mix-2024-remaster/1861854748?i=1861854775&uo=4","","","https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/c4/d5/2e/c4d52ee6-4cde-0266-dd4f-1c449cfa1a01/5053760141921_cover.jpg/600x600bb.jpg","","verified_low_coverage_subgenre_depth","ambient_dub;Ambient Dub;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Ambient Dub; artista exato, gravação e prévia verificados no Apple Music."
"ambient_dub","Woob","Odonna","Woob 1194","","https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/a3/45/ea/a345ea06-274c-ddf3-435f-6428f1c44388/mzaf_12035761906346013124.plus.aac.p.m4a","1994-07-01","803","","","","Ambient Dub","Woob foi curado para ampliar a diversidade reproduzível de Ambient Dub.","low_coverage_subgenre_expansion_v21_20260820","","https://music.apple.com/us/album/odonna/340957820?i=340957927&uo=4","https://music.apple.com/us/album/odonna/340957820?i=340957927&uo=4","","","https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/92/99/3a/92993aab-e9d1-c974-8928-104ea34ea1b5/859702444847_cover.jpg/600x600bb.jpg","","verified_low_coverage_subgenre_depth","ambient_dub;Ambient Dub;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Ambient Dub; artista exato, gravação e prévia verificados no Apple Music."
"ambient_dub","Woob","Omricon","Magnatron 2.0","","https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/f9/8c/53/f98c5377-5939-b64c-98ac-51f80493fda9/mzaf_15043960490982981546.plus.aac.p.m4a","2017-07-07","549","","","","Ambient Dub","Woob foi curado para ampliar a diversidade reproduzível de Ambient Dub.","low_coverage_subgenre_expansion_v21_20260820","","https://music.apple.com/us/album/omricon/1240946134?i=1240946712&uo=4","https://music.apple.com/us/album/omricon/1240946134?i=1240946712&uo=4","","","https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/cb/cc/70/cbcc70e7-99e4-cf76-0662-33b4c545cabb/859717714010_cover.jpg/600x600bb.jpg","","verified_low_coverage_subgenre_depth","ambient_dub;Ambient Dub;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Ambient Dub; artista exato, gravação e prévia verificados no Apple Music."
"ambient_dub","Woob","We Surround You","Terrorbytes (Original Documentary Soundtrack)","","https://cdnt-preview.dzcdn.net/api/1/1/8/1/b/0/81b133a39a497509a4b71d7b46848b93.mp3?hdnea=exp=1787243671~acl=/api/1/1/8/1/b/0/81b133a39a497509a4b71d7b46848b93.mp3*~data=user_id=0,application_id=42~hmac=edec01077bb0f05cf3b6ac47a77e4802b745a6094befdd43590beb8d81916c75","","364","","","","Ambient Dub","Woob foi curado para ampliar a diversidade reproduzível de Ambient Dub.","low_coverage_subgenre_expansion_v21_20260820","","https://www.deezer.com/track/3396778531","https://www.deezer.com/track/3396778531","3396778531","https://www.deezer.com/track/3396778531","https://cdn-images.dzcdn.net/images/cover/5008619924702e61e55b6c489d1ec206/500x500-000000-80-0-0.jpg","","verified_low_coverage_subgenre_depth","ambient_dub;Ambient Dub;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Ambient Dub; artista exato, gravação e prévia verificados no Deezer."
"ambient_dub","Woob","Wuub","Woob 1194","","https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/7f/1c/30/7f1c30ac-c279-9dce-4851-9fb8bc406ec2/mzaf_7055178922180550664.plus.aac.p.m4a","1994-07-01","579","","","","Ambient Dub","Woob foi curado para ampliar a diversidade reproduzível de Ambient Dub.","low_coverage_subgenre_expansion_v21_20260820","","https://music.apple.com/us/album/wuub/340957820?i=340957938&uo=4","https://music.apple.com/us/album/wuub/340957820?i=340957938&uo=4","","","https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/92/99/3a/92993aab-e9d1-c974-8928-104ea34ea1b5/859702444847_cover.jpg/600x600bb.jpg","","verified_low_coverage_subgenre_depth","ambient_dub;Ambient Dub;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Ambient Dub; artista exato, gravação e prévia verificados no Apple Music."
"ambient_house","808 State","Lift","ex:el","","https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/1b/b0/ed/1bb0ed39-6d2a-638b-4759-ca23b6f4c001/mzaf_10038475800376886838.plus.aac.p.m4a","1991-03-04","312","","","","Ambient House","808 State foi curado para ampliar a diversidade reproduzível de Ambient House.","low_coverage_subgenre_expansion_v21_20260820","","https://music.apple.com/us/album/lift/1535210729?i=1535210980&uo=4","https://music.apple.com/us/album/lift/1535210729?i=1535210980&uo=4","1133429762","https://www.deezer.com/track/1133429762","https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/a7/e0/3a/a7e03a05-9794-92ef-56a3-7da1a9e9230b/20UMGIM87799.rgb.jpg/600x600bb.jpg","","verified_low_coverage_subgenre_depth","ambient_house;Ambient House;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820;itunes_verified;deezer_verified","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Ambient House; artista exato, gravação e prévia verificados em Apple Music e Deezer."
"ambient_house","808 State","One In Ten","ESP: The 808 State Effect","","https://cdnt-preview.dzcdn.net/api/1/1/1/f/9/0/1f93c25e1e12ee04ed23466fa3981405.mp3?hdnea=exp=1787243674~acl=/api/1/1/1/f/9/0/1f93c25e1e12ee04ed23466fa3981405.mp3*~data=user_id=0,application_id=42~hmac=8374ef325043b032dc2bfe03a985f01578586a953c037d91be3ec44be19c23d5","","161","","","","Ambient House","808 State foi curado para ampliar a diversidade reproduzível de Ambient House.","low_coverage_subgenre_expansion_v21_20260820","","https://www.deezer.com/track/1476820962","https://www.deezer.com/track/1476820962","482153542","https://www.deezer.com/track/482153542","https://cdn-images.dzcdn.net/images/cover/3e11684e7cab0c209980d756f336dd72/500x500-000000-80-0-0.jpg","","verified_low_coverage_subgenre_depth","ambient_house;Ambient House;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820;deezer_verified","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Ambient House; artista exato, gravação e prévia verificados em Deezer."
