"style","artist","song","label","bpm_exact","bpm_text","release_date","duration_sec","country","city","source_album","source_url","track_url","external_track_id","source_type","source_tags","artist_bio","artist_profile_hint","primary_social_url","social_discovery_links","label_links","cover_art_url","album_keywords","energy_band","catalog_role","status","confidence","source_note"
"psycore","Mentalecho & Killatk","Tarantino","Black Out Records","190","190 BPM in Bandcamp title","2026-04-20","424","International","","VA Flight of The Hummingbird","https://blackoutrec.bandcamp.com/album/va-flight-of-the-hummingbird","https://blackoutrec.bandcamp.com/track/tarantino-190","bc:1319162842","bandcamp_jsonld_hitech_psycore_adjacent","Electronic;Hitech;Hitech Psytrance;Psytrance hi-tech;hightech;psytrance;Germany;psycore-adjacent;hitech-bridge","Mentalecho & Killatk entrou no catalogo psycore do Sonic Search via VA Flight of The Hummingbird, com faixa rastreavel em Black Out Records e contexto hitech_psycore_adjacent.","Use Mentalecho & Killatk quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia extreme_psycore.","https://www.facebook.com/blackoutofficial/","https://bandcamp.com/search?q=Mentalecho%20%26%20Killatk;https://soundcloud.com/search?q=Mentalecho%20%26%20Killatk;https://www.youtube.com/results?search_query=Mentalecho%20%26%20Killatk%20psycore;https://www.google.com/search?q=Mentalecho%20%26%20Killatk%20official%20instagram%20soundcloud%20bandcamp","https://blackoutrec.bandcamp.com;https://www.facebook.com/blackoutofficial/;https://www.instagram.com/blackout.records/;https://soundcloud.com/black-out-records;https://open.spotify.com/user/blackoutrecords/playlist/53TiC8EwxYlcP1aslMFRuT;https://www.beatport.com/label/black-out-records/54476","https://f4.bcbits.com/img/a1172130011_10.jpg","Electronic;Hitech;Hitech Psytrance;Psytrance hi-tech;hightech;psytrance;Germany;psycore-adjacent;hitech-bridge","extreme_psycore","hitech_psycore_adjacent","published","medium_high","Bandcamp JSON-LD exposes a 2026 hightech VA with explicit 160-220 BPM titles; included as psycore-adjacent high BPM bridge material."
"psycore","Metahuman","They Come from Another World!","Black Out Records","190","190 BPM in Bandcamp title","2026-04-20","334","International","","VA Flight of The Hummingbird","https://blackoutrec.bandcamp.com/album/va-flight-of-the-hummingbird","https://blackoutrec.bandcamp.com/track/they-come-from-another-world-190","bc:723677889","bandcamp_jsonld_hitech_psycore_adjacent","Electronic;Hitech;Hitech Psytrance;Psytrance hi-tech;hightech;psytrance;Germany;psycore-adjacent;hitech-bridge","Metahuman entrou no catalogo psycore do Sonic Search via VA Flight of The Hummingbird, com faixa rastreavel em Black Out Records e contexto hitech_psycore_adjacent.","Use Metahuman quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia extreme_psycore.","https://www.facebook.com/blackoutofficial/","https://bandcamp.com/search?q=Metahuman;https://soundcloud.com/search?q=Metahuman;https://www.youtube.com/results?search_query=Metahuman%20psycore;https://www.google.com/search?q=Metahuman%20official%20instagram%20soundcloud%20bandcamp","https://blackoutrec.bandcamp.com;https://www.facebook.com/blackoutofficial/;https://www.instagram.com/blackout.records/;https://soundcloud.com/black-out-records;https://open.spotify.com/user/blackoutrecords/playlist/53TiC8EwxYlcP1aslMFRuT;https://www.beatport.com/label/black-out-records/54476","https://f4.bcbits.com/img/a1172130011_10.jpg","Electronic;Hitech;Hitech Psytrance;Psytrance hi-tech;hightech;psytrance;Germany;psycore-adjacent;hitech-bridge","extreme_psycore","hitech_psycore_adjacent","published","medium_high","Bandcamp JSON-LD exposes a 2026 hightech VA with explicit 160-220 BPM titles; included as psycore-adjacent high BPM bridge material."
"psycore","Mindelve","Just a Bitch!","Black Out Records","160","160 BPM in Bandcamp title","2026-04-20","375","International","","VA Flight of The Hummingbird","https://blackoutrec.bandcamp.com/album/va-flight-of-the-hummingbird","https://blackoutrec.bandcamp.com/track/mindelve-just-a-bitch-160","bc:3113614474","bandcamp_jsonld_hitech_psycore_adjacent","Electronic;Hitech;Hitech Psytrance;Psytrance hi-tech;hightech;psytrance;Germany;psycore-adjacent;hitech-bridge","Mindelve entrou no catalogo psycore do Sonic Search via VA Flight of The Hummingbird, com faixa rastreavel em Black Out Records e contexto hitech_psycore_adjacent.","Use Mindelve quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia darkpsy_psycore_entry_speed.","https://www.facebook.com/blackoutofficial/","https://bandcamp.com/search?q=Mindelve;https://soundcloud.com/search?q=Mindelve;https://www.youtube.com/results?search_query=Mindelve%20psycore;https://www.google.com/search?q=Mindelve%20official%20instagram%20soundcloud%20bandcamp","https://blackoutrec.bandcamp.com;https://www.facebook.com/blackoutofficial/;https://www.instagram.com/blackout.records/;https://soundcloud.com/black-out-records;https://open.spotify.com/user/blackoutrecords/playlist/53TiC8EwxYlcP1aslMFRuT;https://www.beatport.com/label/black-out-records/54476","https://f4.bcbits.com/img/a1172130011_10.jpg","Electronic;Hitech;Hitech Psytrance;Psytrance hi-tech;hightech;psytrance;Germany;psycore-adjacent;hitech-bridge","darkpsy_psycore_entry_speed","hitech_psycore_adjacent","published","medium_high","Bandcamp JSON-LD exposes a 2026 hightech VA with explicit 160-220 BPM titles; included as psycore-adjacent high BPM bridge material."
"psycore","Narxz","Something on Your Mind","Black Out Records","200","200 BPM in Bandcamp title","2026-04-20","383","International","","VA Flight of The Hummingbird","https://blackoutrec.bandcamp.com/album/va-flight-of-the-hummingbird","https://blackoutrec.bandcamp.com/track/something-on-your-mind-200","bc:692517270","bandcamp_jsonld_hitech_psycore_adjacent","Electronic;Hitech;Hitech Psytrance;Psytrance hi-tech;hightech;psytrance;Germany;psycore-adjacent;hitech-bridge","Narxz entrou no catalogo psycore do Sonic Search via VA Flight of The Hummingbird, com faixa rastreavel em Black Out Records e contexto hitech_psycore_adjacent.","Use Narxz quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia extreme_psycore.","https://www.facebook.com/blackoutofficial/","https://bandcamp.com/search?q=Narxz;https://soundcloud.com/search?q=Narxz;https://www.youtube.com/results?search_query=Narxz%20psycore;https://www.google.com/search?q=Narxz%20official%20instagram%20soundcloud%20bandcamp","https://blackoutrec.bandcamp.com;https://www.facebook.com/blackoutofficial/;https://www.instagram.com/blackout.records/;https://soundcloud.com/black-out-records;https://open.spotify.com/user/blackoutrecords/playlist/53TiC8EwxYlcP1aslMFRuT;https://www.beatport.com/label/black-out-records/54476","https://f4.bcbits.com/img/a1172130011_10.jpg","Electronic;Hitech;Hitech Psytrance;Psytrance hi-tech;hightech;psytrance;Germany;psycore-adjacent;hitech-bridge","extreme_psycore","hitech_psycore_adjacent","published","medium_high","Bandcamp JSON-LD exposes a 2026 hightech VA with explicit 160-220 BPM titles; included as psycore-adjacent high BPM bridge material."
"psycore","Neuro Twister","I Like the Way You Twist Me","Black Out Records","186","186 BPM in Bandcamp title","2026-04-20","428","International","","VA Flight of The Hummingbird","https://blackoutrec.bandcamp.com/album/va-flight-of-the-hummingbird","https://blackoutrec.bandcamp.com/track/i-like-the-way-you-twist-me-186","bc:2378473259","bandcamp_jsonld_hitech_psycore_adjacent","Electronic;Hitech;Hitech Psytrance;Psytrance hi-tech;hightech;psytrance;Germany;psycore-adjacent;hitech-bridge","Neuro Twister entrou no catalogo psycore do Sonic Search via VA Flight of The Hummingbird, com faixa rastreavel em Black Out Records e contexto hitech_psycore_adjacent.","Use Neuro Twister quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia high_velocity_darkpsy.","https://www.facebook.com/blackoutofficial/","https://bandcamp.com/search?q=Neuro%20Twister;https://soundcloud.com/search?q=Neuro%20Twister;https://www.youtube.com/results?search_query=Neuro%20Twister%20psycore;https://www.google.com/search?q=Neuro%20Twister%20official%20instagram%20soundcloud%20bandcamp","https://blackoutrec.bandcamp.com;https://www.facebook.com/blackoutofficial/;https://www.instagram.com/blackout.records/;https://soundcloud.com/black-out-records;https://open.spotify.com/user/blackoutrecords/playlist/53TiC8EwxYlcP1aslMFRuT;https://www.beatport.com/label/black-out-records/54476","https://f4.bcbits.com/img/a1172130011_10.jpg","Electronic;Hitech;Hitech Psytrance;Psytrance hi-tech;hightech;psytrance;Germany;psycore-adjacent;hitech-bridge","high_velocity_darkpsy","hitech_psycore_adjacent","published","medium_high","Bandcamp JSON-LD exposes a 2026 hightech VA with explicit 160-220 BPM titles; included as psycore-adjacent high BPM bridge material."
"psycore","Psychedflow","Digital Relapse","Black Out Records","172","172 BPM in Bandcamp title","2026-04-20","308","International","","VA Flight of The Hummingbird","https://blackoutrec.bandcamp.com/album/va-flight-of-the-hummingbird","https://blackoutrec.bandcamp.com/track/digital-relapse-172","bc:4155358059","bandcamp_jsonld_hitech_psycore_adjacent","Electronic;Hitech;Hitech Psytrance;Psytrance hi-tech;hightech;psytrance;Germany;psycore-adjacent;hitech-bridge","Psychedflow entrou no catalogo psycore do Sonic Search via VA Flight of The Hummingbird, com faixa rastreavel em Black Out Records e contexto hitech_psycore_adjacent.","Use Psychedflow quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia high_velocity_darkpsy.","https://www.facebook.com/blackoutofficial/","https://bandcamp.com/search?q=Psychedflow;https://soundcloud.com/search?q=Psychedflow;https://www.youtube.com/results?search_query=Psychedflow%20psycore;https://www.google.com/search?q=Psychedflow%20official%20instagram%20soundcloud%20bandcamp","https://blackoutrec.bandcamp.com;https://www.facebook.com/blackoutofficial/;https://www.instagram.com/blackout.records/;https://soundcloud.com/black-out-records;https://open.spotify.com/user/blackoutrecords/playlist/53TiC8EwxYlcP1aslMFRuT;https://www.beatport.com/label/black-out-records/54476","https://f4.bcbits.com/img/a1172130011_10.jpg","Electronic;Hitech;Hitech Psytrance;Psytrance hi-tech;hightech;psytrance;Germany;psycore-adjacent;hitech-bridge","high_velocity_darkpsy","hitech_psycore_adjacent","published","medium_high","Bandcamp JSON-LD exposes a 2026 hightech VA with explicit 160-220 BPM titles; included as psycore-adjacent high BPM bridge material."
"psycore","Sekorsky","Perfect Happiness","Black Out Records","220","220 BPM in Bandcamp title","2026-04-20","436","International","","VA Flight of The Hummingbird","https://blackoutrec.bandcamp.com/album/va-flight-of-the-hummingbird","https://blackoutrec.bandcamp.com/track/perfect-happiness-220","bc:714900944","bandcamp_jsonld_hitech_psycore_adjacent","Electronic;Hitech;Hitech Psytrance;Psytrance hi-tech;hightech;psytrance;Germany;psycore-adjacent;hitech-bridge","Sekorsky entrou no catalogo psycore do Sonic Search via VA Flight of The Hummingbird, com faixa rastreavel em Black Out Records e contexto hitech_psycore_adjacent.","Use Sekorsky quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia ultra_fast_psycore.","https://www.facebook.com/blackoutofficial/","https://bandcamp.com/search?q=Sekorsky;https://soundcloud.com/search?q=Sekorsky;https://www.youtube.com/results?search_query=Sekorsky%20psycore;https://www.google.com/search?q=Sekorsky%20official%20instagram%20soundcloud%20bandcamp","https://blackoutrec.bandcamp.com;https://www.facebook.com/blackoutofficial/;https://www.instagram.com/blackout.records/;https://soundcloud.com/black-out-records;https://open.spotify.com/user/blackoutrecords/playlist/53TiC8EwxYlcP1aslMFRuT;https://www.beatport.com/label/black-out-records/54476","https://f4.bcbits.com/img/a1172130011_10.jpg","Electronic;Hitech;Hitech Psytrance;Psytrance hi-tech;hightech;psytrance;Germany;psycore-adjacent;hitech-bridge","ultra_fast_psycore","hitech_psycore_adjacent","published","medium_high","Bandcamp JSON-LD exposes a 2026 hightech VA with explicit 160-220 BPM titles; included as psycore-adjacent high BPM bridge material."
"psycore","Xenrox","Unreal","Black Out Records","200","200 BPM in Bandcamp title","2026-04-20","464","International","","VA Flight of The Hummingbird","https://blackoutrec.bandcamp.com/album/va-flight-of-the-hummingbird","https://blackoutrec.bandcamp.com/track/unreal-200","bc:1745080396","bandcamp_jsonld_hitech_psycore_adjacent","Electronic;Hitech;Hitech Psytrance;Psytrance hi-tech;hightech;psytrance;Germany;psycore-adjacent;hitech-bridge","Xenrox entrou no catalogo psycore do Sonic Search via VA Flight of The Hummingbird, com faixa rastreavel em Black Out Records e contexto hitech_psycore_adjacent.","Use Xenrox quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia extreme_psycore.","https://www.facebook.com/blackoutofficial/","https://bandcamp.com/search?q=Xenrox;https://soundcloud.com/search?q=Xenrox;https://www.youtube.com/results?search_query=Xenrox%20psycore;https://www.google.com/search?q=Xenrox%20official%20instagram%20soundcloud%20bandcamp","https://blackoutrec.bandcamp.com;https://www.facebook.com/blackoutofficial/;https://www.instagram.com/blackout.records/;https://soundcloud.com/black-out-records;https://open.spotify.com/user/blackoutrecords/playlist/53TiC8EwxYlcP1aslMFRuT;https://www.beatport.com/label/black-out-records/54476","https://f4.bcbits.com/img/a1172130011_10.jpg","Electronic;Hitech;Hitech Psytrance;Psytrance hi-tech;hightech;psytrance;Germany;psycore-adjacent;hitech-bridge","extreme_psycore","hitech_psycore_adjacent","published","medium_high","Bandcamp JSON-LD exposes a 2026 hightech VA with explicit 160-220 BPM titles; included as psycore-adjacent high BPM bridge material."
"psycore","Breakoacoustique","Master Your Chaos","Naturaiz Records","","BPM not explicit; album keywords include Darkpsy, Experimental, Forest, Hitech, Psycore","2026-03-22","378","Brazil","Sao Paulo","Naturaiz Records Vol. 2 [FREE DOWNLOAD]","https://naturaizrecords.bandcamp.com/album/naturaiz-records-vol-2-free-download","https://naturaizrecords.bandcamp.com/track/breakoacoustique-master-your-chaos","bc:356360618","bandcamp_jsonld_brazilian_psycore","Darkpsy;Experimental;Forest;Hitech;Psycore;Psytrance;Brazil","Breakoacoustique entrou no catalogo psycore do Sonic Search via Naturaiz Records Vol. 2 [FREE DOWNLOAD], com faixa rastreavel em Naturaiz Records e contexto brazilian_scene_depth.","Use Breakoacoustique quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia psycore_tagged_bpm_unknown.","https://www.instagram.com/naturaizcrew/","https://bandcamp.com/search?q=Breakoacoustique;https://soundcloud.com/search?q=Breakoacoustique;https://www.youtube.com/results?search_query=Breakoacoustique%20psycore;https://www.google.com/search?q=Breakoacoustique%20official%20instagram%20soundcloud%20bandcamp","https://naturaizrecords.bandcamp.com;https://www.instagram.com/naturaizcrew/;https://soundcloud.com/naturaiz;https://www.instagram.com/naturaizrecords/","https://f4.bcbits.com/img/a2223256648_10.jpg","Darkpsy;Experimental;Forest;Hitech;Psycore;Psytrance;Brazil","psycore_tagged_bpm_unknown","brazilian_scene_depth","published","high","Bandcamp JSON-LD exposes a 2026 Brazilian label release tagged Darkpsy, Forest, Hitech, Psycore and Psytrance."
"psycore","Fibulatt & Raw Garlic","Irisdecente","Naturaiz Records","","BPM not explicit; album keywords include Darkpsy, Experimental, Forest, Hitech, Psycore","2026-03-22","598","Brazil","Sao Paulo","Naturaiz Records Vol. 2 [FREE DOWNLOAD]","https://naturaizrecords.bandcamp.com/album/naturaiz-records-vol-2-free-download","https://naturaizrecords.bandcamp.com/track/fibulatt-raw-garlic-irisdecente","bc:1553025790","bandcamp_jsonld_brazilian_psycore","Darkpsy;Experimental;Forest;Hitech;Psycore;Psytrance;Brazil","Fibulatt & Raw Garlic entrou no catalogo psycore do Sonic Search via Naturaiz Records Vol. 2 [FREE DOWNLOAD], com faixa rastreavel em Naturaiz Records e contexto brazilian_scene_depth.","Use Fibulatt & Raw Garlic quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia psycore_tagged_bpm_unknown.","https://www.instagram.com/naturaizcrew/","https://bandcamp.com/search?q=Fibulatt%20%26%20Raw%20Garlic;https://soundcloud.com/search?q=Fibulatt%20%26%20Raw%20Garlic;https://www.youtube.com/results?search_query=Fibulatt%20%26%20Raw%20Garlic%20psycore;https://www.google.com/search?q=Fibulatt%20%26%20Raw%20Garlic%20official%20instagram%20soundcloud%20bandcamp","https://naturaizrecords.bandcamp.com;https://www.instagram.com/naturaizcrew/;https://soundcloud.com/naturaiz;https://www.instagram.com/naturaizrecords/","https://f4.bcbits.com/img/a2223256648_10.jpg","Darkpsy;Experimental;Forest;Hitech;Psycore;Psytrance;Brazil","psycore_tagged_bpm_unknown","brazilian_scene_depth","published","high","Bandcamp JSON-LD exposes a 2026 Brazilian label release tagged Darkpsy, Forest, Hitech, Psycore and Psytrance."
"psycore","Hypnokrono","Blade","Naturaiz Records","","BPM not explicit; album keywords include Darkpsy, Experimental, Forest, Hitech, Psycore","2026-03-22","312","Brazil","Sao Paulo","Naturaiz Records Vol. 2 [FREE DOWNLOAD]","https://naturaizrecords.bandcamp.com/album/naturaiz-records-vol-2-free-download","https://naturaizrecords.bandcamp.com/track/hypnokrono-blade","bc:3763756209","bandcamp_jsonld_brazilian_psycore","Darkpsy;Experimental;Forest;Hitech;Psycore;Psytrance;Brazil","Hypnokrono entrou no catalogo psycore do Sonic Search via Naturaiz Records Vol. 2 [FREE DOWNLOAD], com faixa rastreavel em Naturaiz Records e contexto brazilian_scene_depth.","Use Hypnokrono quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia psycore_tagged_bpm_unknown.","https://www.instagram.com/naturaizcrew/","https://bandcamp.com/search?q=Hypnokrono;https://soundcloud.com/search?q=Hypnokrono;https://www.youtube.com/results?search_query=Hypnokrono%20psycore;https://www.google.com/search?q=Hypnokrono%20official%20instagram%20soundcloud%20bandcamp","https://naturaizrecords.bandcamp.com;https://www.instagram.com/naturaizcrew/;https://soundcloud.com/naturaiz;https://www.instagram.com/naturaizrecords/","https://f4.bcbits.com/img/a2223256648_10.jpg","Darkpsy;Experimental;Forest;Hitech;Psycore;Psytrance;Brazil","psycore_tagged_bpm_unknown","brazilian_scene_depth","published","high","Bandcamp JSON-LD exposes a 2026 Brazilian label release tagged Darkpsy, Forest, Hitech, Psycore and Psytrance."
"psycore","Karaja","Mindshift","Naturaiz Records","","BPM not explicit; album keywords include Darkpsy, Experimental, Forest, Hitech, Psycore","2026-03-22","380","Brazil","Sao Paulo","Naturaiz Records Vol. 2 [FREE DOWNLOAD]","https://naturaizrecords.bandcamp.com/album/naturaiz-records-vol-2-free-download","https://naturaizrecords.bandcamp.com/track/karaj-mindshift","bc:3292990652","bandcamp_jsonld_brazilian_psycore","Darkpsy;Experimental;Forest;Hitech;Psycore;Psytrance;Brazil","Karaja entrou no catalogo psycore do Sonic Search via Naturaiz Records Vol. 2 [FREE DOWNLOAD], com faixa rastreavel em Naturaiz Records e contexto brazilian_scene_depth.","Use Karaja quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia psycore_tagged_bpm_unknown.","https://www.instagram.com/naturaizcrew/","https://bandcamp.com/search?q=Karaja;https://soundcloud.com/search?q=Karaja;https://www.youtube.com/results?search_query=Karaja%20psycore;https://www.google.com/search?q=Karaja%20official%20instagram%20soundcloud%20bandcamp","https://naturaizrecords.bandcamp.com;https://www.instagram.com/naturaizcrew/;https://soundcloud.com/naturaiz;https://www.instagram.com/naturaizrecords/","https://f4.bcbits.com/img/a2223256648_10.jpg","Darkpsy;Experimental;Forest;Hitech;Psycore;Psytrance;Brazil","psycore_tagged_bpm_unknown","brazilian_scene_depth","published","high","Bandcamp JSON-LD exposes a 2026 Brazilian label release tagged Darkpsy, Forest, Hitech, Psycore and Psytrance."
"psycore","Mirror Me","Hardcore Worship","Naturaiz Records","","BPM not explicit; album keywords include Darkpsy, Experimental, Forest, Hitech, Psycore","2026-03-22","457","Brazil","Sao Paulo","Naturaiz Records Vol. 2 [FREE DOWNLOAD]","https://naturaizrecords.bandcamp.com/album/naturaiz-records-vol-2-free-download","https://naturaizrecords.bandcamp.com/track/mirror-me-hardcore-worship","bc:3396349663","bandcamp_jsonld_brazilian_psycore","Darkpsy;Experimental;Forest;Hitech;Psycore;Psytrance;Brazil","Mirror Me entrou no catalogo psycore do Sonic Search via Naturaiz Records Vol. 2 [FREE DOWNLOAD], com faixa rastreavel em Naturaiz Records e contexto brazilian_scene_depth.","Use Mirror Me quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia psycore_tagged_bpm_unknown.","https://www.instagram.com/naturaizcrew/","https://bandcamp.com/search?q=Mirror%20Me;https://soundcloud.com/search?q=Mirror%20Me;https://www.youtube.com/results?search_query=Mirror%20Me%20psycore;https://www.google.com/search?q=Mirror%20Me%20official%20instagram%20soundcloud%20bandcamp","https://naturaizrecords.bandcamp.com;https://www.instagram.com/naturaizcrew/;https://soundcloud.com/naturaiz;https://www.instagram.com/naturaizrecords/","https://f4.bcbits.com/img/a2223256648_10.jpg","Darkpsy;Experimental;Forest;Hitech;Psycore;Psytrance;Brazil","psycore_tagged_bpm_unknown","brazilian_scene_depth","published","high","Bandcamp JSON-LD exposes a 2026 Brazilian label release tagged Darkpsy, Forest, Hitech, Psycore and Psytrance."
"psycore","Xydur","Reality","Naturaiz Records","","BPM not explicit; album keywords include Darkpsy, Experimental, Forest, Hitech, Psycore","2026-03-22","571","Brazil","Sao Paulo","Naturaiz Records Vol. 2 [FREE DOWNLOAD]","https://naturaizrecords.bandcamp.com/album/naturaiz-records-vol-2-free-download","https://naturaizrecords.bandcamp.com/track/xydur-reality","bc:1410574998","bandcamp_jsonld_brazilian_psycore","Darkpsy;Experimental;Forest;Hitech;Psycore;Psytrance;Brazil","Xydur entrou no catalogo psycore do Sonic Search via Naturaiz Records Vol. 2 [FREE DOWNLOAD], com faixa rastreavel em Naturaiz Records e contexto brazilian_scene_depth.","Use Xydur quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia psycore_tagged_bpm_unknown.","https://www.instagram.com/naturaizcrew/","https://bandcamp.com/search?q=Xydur;https://soundcloud.com/search?q=Xydur;https://www.youtube.com/results?search_query=Xydur%20psycore;https://www.google.com/search?q=Xydur%20official%20instagram%20soundcloud%20bandcamp","https://naturaizrecords.bandcamp.com;https://www.instagram.com/naturaizcrew/;https://soundcloud.com/naturaiz;https://www.instagram.com/naturaizrecords/","https://f4.bcbits.com/img/a2223256648_10.jpg","Darkpsy;Experimental;Forest;Hitech;Psycore;Psytrance;Brazil","psycore_tagged_bpm_unknown","brazilian_scene_depth","published","high","Bandcamp JSON-LD exposes a 2026 Brazilian label release tagged Darkpsy, Forest, Hitech, Psycore and Psytrance."
"psycore","ADRIAN","Silentium","Voodoo Hoodoo Records","184","184 BPM in Bandcamp title","2026-02-17","294","International","Montreal","RITE OF PASSAGE [2026]","https://voodoo-hoodoo.bandcamp.com/album/rite-of-passage-2026","https://voodoo-hoodoo.bandcamp.com/track/silentium-184","bc:3885179754","bandcamp_jsonld_bpm_explicit","Electronic;darkpsy;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;Montreal","ADRIAN entrou no catalogo psycore do Sonic Search via RITE OF PASSAGE [2026], com faixa rastreavel em Voodoo Hoodoo Records e contexto modern_2026_psycore_va.","Use ADRIAN quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia high_velocity_darkpsy.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=ADRIAN;https://soundcloud.com/search?q=ADRIAN;https://www.youtube.com/results?search_query=ADRIAN%20psycore;https://www.google.com/search?q=ADRIAN%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a1191618092_10.jpg","Electronic;darkpsy;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;Montreal","high_velocity_darkpsy","modern_2026_psycore_va","published","high","Bandcamp JSON-LD exposes 2026 psycore, darkpsy, hightech and forest tags with explicit BPM in most track titles."
"psycore","ALOA","Chapter One","Voodoo Hoodoo Records","180","180 BPM in Bandcamp title","2026-02-17","441","International","Montreal","RITE OF PASSAGE [2026]","https://voodoo-hoodoo.bandcamp.com/album/rite-of-passage-2026","https://voodoo-hoodoo.bandcamp.com/track/chapter-one-180","bc:270533122","bandcamp_jsonld_bpm_explicit","Electronic;darkpsy;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;Montreal","ALOA entrou no catalogo psycore do Sonic Search via RITE OF PASSAGE [2026], com faixa rastreavel em Voodoo Hoodoo Records e contexto modern_2026_psycore_va.","Use ALOA quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia high_velocity_darkpsy.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=ALOA;https://soundcloud.com/search?q=ALOA;https://www.youtube.com/results?search_query=ALOA%20psycore;https://www.google.com/search?q=ALOA%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a1191618092_10.jpg","Electronic;darkpsy;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;Montreal","high_velocity_darkpsy","modern_2026_psycore_va","published","high","Bandcamp JSON-LD exposes 2026 psycore, darkpsy, hightech and forest tags with explicit BPM in most track titles."
"psycore","ARKHOS & BARDO","Gipsy Life","Voodoo Hoodoo Records","196","196 BPM in Bandcamp title","2026-02-17","391","International","Montreal","RITE OF PASSAGE [2026]","https://voodoo-hoodoo.bandcamp.com/album/rite-of-passage-2026","https://voodoo-hoodoo.bandcamp.com/track/gipsy-life-196","bc:30788004","bandcamp_jsonld_bpm_explicit","Electronic;darkpsy;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;Montreal","ARKHOS & BARDO entrou no catalogo psycore do Sonic Search via RITE OF PASSAGE [2026], com faixa rastreavel em Voodoo Hoodoo Records e contexto modern_2026_psycore_va.","Use ARKHOS & BARDO quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia extreme_psycore.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=ARKHOS%20%26%20BARDO;https://soundcloud.com/search?q=ARKHOS%20%26%20BARDO;https://www.youtube.com/results?search_query=ARKHOS%20%26%20BARDO%20psycore;https://www.google.com/search?q=ARKHOS%20%26%20BARDO%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a1191618092_10.jpg","Electronic;darkpsy;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;Montreal","extreme_psycore","modern_2026_psycore_va","published","high","Bandcamp JSON-LD exposes 2026 psycore, darkpsy, hightech and forest tags with explicit BPM in most track titles."
"psycore","ASPA SYAVA","The Forth Ray of Passage","Voodoo Hoodoo Records","184","184 BPM in Bandcamp title","2026-02-17","480","International","Montreal","RITE OF PASSAGE [2026]","https://voodoo-hoodoo.bandcamp.com/album/rite-of-passage-2026","https://voodoo-hoodoo.bandcamp.com/track/the-forth-ray-of-passage-184","bc:3959581416","bandcamp_jsonld_bpm_explicit","Electronic;darkpsy;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;Montreal","ASPA SYAVA entrou no catalogo psycore do Sonic Search via RITE OF PASSAGE [2026], com faixa rastreavel em Voodoo Hoodoo Records e contexto modern_2026_psycore_va.","Use ASPA SYAVA quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia high_velocity_darkpsy.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=ASPA%20SYAVA;https://soundcloud.com/search?q=ASPA%20SYAVA;https://www.youtube.com/results?search_query=ASPA%20SYAVA%20psycore;https://www.google.com/search?q=ASPA%20SYAVA%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a1191618092_10.jpg","Electronic;darkpsy;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;Montreal","high_velocity_darkpsy","modern_2026_psycore_va","published","high","Bandcamp JSON-LD exposes 2026 psycore, darkpsy, hightech and forest tags with explicit BPM in most track titles."
